id,sentence,security,reliability,NFR_boolean
comments.json_1098,View Patient Action is just a class to help the edit demographics page get all the users that should be displayed on the page.,0,0,0
comments.json_1099,patient DAO is the patient DAO that retrieves the users from the database,0,0,0
comments.json_1100,logged In MID is the patient that is logged in .,0,0,0
comments.json_1101,Viewer is the patient bean for the person that is logged in,0,0,0
comments.json_1102,View Pateint Action is the constructor for this action class . It simply initializes the instance variables.,0,0,0
comments.json_1103,get Viewable Pateints returns a list of patient beans that should be viewed by this patient.,0,0,0
comments.json_1104,see if this viewer has updated his information at all   and then add him to the list,0,0,0
comments.json_1105,Retrieves a  Patient Bean for the mid passed in as a  String            the mid for which the PatientBean will be returned,0,0,0
comments.json_1106,Allow a patient to view his patient -specific instructions .,0,0,0
comments.json_1107,Construct a  View Patient Instructions Action for a given patient .,0,0,0
comments.json_1108,Get all office visits for this patient that contain instructions .,0,0,0
comments.json_1109,Get a list of patient instructions for a given office vsiit .,0,0,0
comments.json_1110,Get a map in which to lookup  HCP names from an  HCP id .,0,0,0
comments.json_1111,Action class for ViewPatientOfficeVisitHistory.jsp,0,0,0
comments.json_1112,Set up defaults,0,0,0
comments.json_1113,Adds all the office visits for the logged in  HCP to a list .,0,0,0
comments.json_1114,Create a new visit bean,0,0,0
comments.json_1115,Add patient 's information to the visit,0,0,0
comments.json_1116,Get this patients office visit history,0,0,0
comments.json_1117,If they 've had an office visit previously   get the date of the latest visit,0,0,0
comments.json_1118,The list is ordered  DESC   so the first entry will be the latest,0,0,0
comments.json_1119,The patient hasn 't had an office visit   so set the date to null,0,0,0
comments.json_1120,Get the list of patients an  HCP has had office visits with,0,0,0
comments.json_1121,TODO,0,0,0
comments.json_1122,Returns a  Personnel Bean for the logged in  HCP,0,0,0
comments.json_1123,This class is an action class that sits in between the  JSP and the  DAO  The methods help facilitate functionality for the viewPatientReferrals.jsp,0,0,0
comments.json_1124,Get all referrals for a patient sorted by the given field and in the given direction .            The name of the pseudo-field to sort by.            The direction of the sort.,0,0,0
comments.json_1125,This method returns the number of messages for a given patient that have not been read .,0,0,0
comments.json_1126,This method gets a referral by its id,0,0,0
comments.json_1127,This method updates the referral in the  DAO,0,0,0
comments.json_1128,This method updates the referral in the  DAO,0,0,0
comments.json_1129,This method returns an office visit bean given its id . The purpose is to use the bean in the related JSP to get the office visit date.,0,0,0
comments.json_1130,Handles retrieving personnel beans for a given personnel  Used by view Personnel .jsp,0,0,0
comments.json_1131,Set up defaults,0,0,0
comments.json_1132,Retrieves a  Personnel Bean for the mid passed as a param            the mid for which the PersonnelBean will be returned,0,0,0
comments.json_1133,Returns a  Patient Bean for the currently logged in personnel,0,0,0
comments.json_1134,Handles retrieving beans for view Prescription Records .jsp,0,0,0
comments.json_1135,Set up defaults,0,0,0
comments.json_1136,Gets a  Patient Bean from an  MID,0,0,0
comments.json_1137,Gets the logged in person 's representees,0,0,0
comments.json_1138,Returns the prescribing  HCP for a prescription,0,0,0
comments.json_1139,Returns all the prescriptions for a given patient,0,0,0
comments.json_1140,This action returns a list of patients with a special -diagnosis -history who have the logged in HCP as a DHCP and whose medications are going to expire within seven days.,0,0,0
comments.json_1141,Set up defaults,0,0,0
comments.json_1142,Uses  Patient DAO as a helper class to return a list of patients with a special -diagnosis -history who have the logged in HCP as a DHCP and whose medications are going to expire within seven days.,0,0,0
comments.json_1144,Personnel DAO object for accessing the patients in the database,0,0,0
comments.json_1145,Records Release DAO object for accessing record release requests in the database,0,0,0
comments.json_1146,Auth DAO for determining the type of user the user is,0,0,0
comments.json_1147,Patient DAO for working with patient objects in the database,0,0,0
comments.json_1148,Hospitals DAO for getting hospital objects from the database,0,0,0
comments.json_1149,Health Records DAO for getting health records from the database,0,0,0
comments.json_1150,Long for storing the logged in hcp /uap 's mid,0,0,0
comments.json_1151,Constructor for  Request Records Release Action . Gets and initializes all necessary  DA Os for working with requesting a patient's records.,0,0,0
comments.json_1152,Try to get the doctor 's name with the specified mid,0,0,0
comments.json_1153,If a  DB Exception is thrown   print a stack trace and return a blank name,0,0,0
comments.json_1154,List for holding records release requests,0,0,0
comments.json_1155,List of hospitals that the hcp /uap is associated with,0,0,0
comments.json_1156,Get the logged in user 's role,0,0,0
comments.json_1157,Check the user 's role and get a list of hospitals depending on that,0,0,0
comments.json_1158,Add to the list of records release requests from each associated hospital,0,0,0
comments.json_1159,Get each hospital 's id,0,0,0
comments.json_1160,If there is a  DB Exception return an empty list,0,0,0
comments.json_1161,If the request status is not pending   don 't update,0,0,0
comments.json_1162,Set the request to approved status,0,0,0
comments.json_1163,Update the records release object,0,0,0
comments.json_1164,If a  DB Exception is caught reset the status and return false,0,0,0
comments.json_1165,If the request status is not pending   don 't update,0,0,0
comments.json_1166,Set the request to denied status,0,0,0
comments.json_1167,Update the records release object,0,0,0
comments.json_1168,If a  DB Exception is caught reset the status and return false,0,0,0
comments.json_1169,Get the patient 's mid,0,0,0
comments.json_1170,Get the hospital id of the request,0,0,0
comments.json_1171,List of health records from the requested hospital,0,0,0
comments.json_1172,Get all of the patient 's health records from the specified hospital,0,0,0
comments.json_1173,If a  DB Exception is thrown print a stack trace and return an empty list,0,0,0
comments.json_1174,Action class for ViewReport.jsp,0,0,0
comments.json_1175,Set up defaults,0,0,0
comments.json_1176,Get diagnosis list for the given patient,0,0,0
comments.json_1177,Get procedure list for the given patient,0,0,0
comments.json_1178,Get prescription list for the given patient,0,0,0
comments.json_1179,Get declared  HC Ps list for the given patient,0,0,0
comments.json_1180,Returns a  Personnel Bean when given an  MID,0,0,0
comments.json_1181,Returns a  Paitent Bean when given an  MID,0,0,0
comments.json_1183,Class for viewing the referrals sent by a particular  HCP .,0,0,0
comments.json_1184,Get all sent referrals sorted by the given field and in the given direction.,0,0,0
comments.json_1185,Get a specific referral .,0,0,0
comments.json_1186,Get the patient name associated with the given referral .,0,0,0
comments.json_1187,Get the name of the receiving  HCP associated with the given referral .,0,0,0
comments.json_1188,View Sleep Entry Action .java Version 1 4/6/2015 Copyright notice: none,0,0,0
